Vulnerability ID,Vulnerability Type,Severity,First Detection Time (YYYY/MM/dd HH:mm),Status,State,URL,Method,Source Filename,Source Line,Source Input,Destination Filename,Destination Line,Destination Output,Assigned User,CWE
6868,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01723?BenchmarkTest01723=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01723.java,43,BenchmarkTest01723=bar&password=&username=,org/springframework/jdbc/core/JdbcTemplate.java,455,SELECT TOP 1 userid from USERS where USERNAME='foo' and PASSWORD='bar',,89
6870,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01724?BenchmarkTest01724=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01724.java,43,BenchmarkTest01724=bar&password=&username=,org/springframework/jdbc/core/JdbcTemplate.java,455,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
6866,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01721?BenchmarkTest01721=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01721.java,43,BenchmarkTest01721=bar&password=&username=,org/springframework/jdbc/core/JdbcTemplate.java,455,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
6865,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01720?BenchmarkTest01720=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01720.java,43,BenchmarkTest01720=bar&password=&username=,org/springframework/jdbc/core/JdbcTemplate.java,432,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
6862,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01718?BenchmarkTest01718=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01718.java,43,BenchmarkTest01718=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest01718.java,66,SELECT * from USERS where USERNAME=? and PASSWORD='bar',,89
6860,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01716?BenchmarkTest01716=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01716.java,43,BenchmarkTest01716=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest01716.java,66,SELECT * from USERS where USERNAME=? and PASSWORD='bar',,89
6859,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01715?BenchmarkTest01715=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01715.java,43,BenchmarkTest01715=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest01715.java,66,SELECT * from USERS where USERNAME=? and PASSWORD='bar',,89
6857,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01712?BenchmarkTest01712=verifyUserPassword%28%27foo%27%2C%27bar%27%29&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01712.java,43,BenchmarkTest01712=verifyUserPassword%28%27foo%27%2C%27bar%27%29&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest01712.java,66,"{call verifyUserPassword('foo','bar')}",,89
6852,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/trustbound-01/BenchmarkTest01709?BenchmarkTest01709=my_user_id&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01709.java,43,BenchmarkTest01709=my_user_id&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,Item: 'userid' with value: 'objectTypeUnknown' saved in session.,,79
6849,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01690?BenchmarkTest01690=FOO%3Decho+Injection&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01690.java,43,BenchmarkTest01690=FOO%3Decho+Injection&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest01690.java,68,FOO=echo Injection,,78
6850,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01691?BenchmarkTest01691=FOO%3Decho+Injection&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01691.java,43,BenchmarkTest01691=FOO%3Decho+Injection&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest01691.java,68,FOO=echo Injection,,78
6848,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01689?BenchmarkTest01689=ls&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01689.java,43,BenchmarkTest01689=ls&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest01689.java,72,cmd.exe /c echo ls,,78
6847,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01685?BenchmarkTest01685=.&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01685.java,43,BenchmarkTest01685=.&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest01685.java,85,.,,78
6846,Session_Id_Disclosure,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/securecookie-00/BenchmarkTest01683?BenchmarkTest01683=whatever&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01683.java,79,https,org/owasp/benchmark/testcode/BenchmarkTest01683.java,79,https,,
6845,Session_Id_Disclosure,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/securecookie-00/BenchmarkTest01682?BenchmarkTest01682=whatever&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01682.java,79,https,org/owasp/benchmark/testcode/BenchmarkTest01682.java,79,https,,
6837,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01674?BenchmarkTest01674=ECHOOO&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01674.java,43,BenchmarkTest01674=ECHOOO&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest01674.java,74,echo ECHOOO,,78
6836,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01673?BenchmarkTest01673=ECHOOO&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01673.java,43,BenchmarkTest01673=ECHOOO&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest01673.java,74,echo ECHOOO,,78
6835,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01670?BenchmarkTest01670=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01670.java,43,BenchmarkTest01670=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6834,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01667?BenchmarkTest01667=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01667.java,43,BenchmarkTest01667=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6833,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01666?BenchmarkTest01666=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01666.java,43,BenchmarkTest01666=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeTexZ,,79
6832,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01665?BenchmarkTest01665=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01665.java,43,BenchmarkTest01665=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText_SafeStuff,,79
6831,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01662?BenchmarkTest01662=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01662.java,43,BenchmarkTest01662=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,Formatted like: SafeText and b.,,79
6829,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01658?BenchmarkTest01658=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01658.java,43,BenchmarkTest01658=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,Formatted like: a and SafeText.,,79
6830,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01660?BenchmarkTest01660=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01660.java,43,BenchmarkTest01660=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6828,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01657?BenchmarkTest01657=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01657.java,43,BenchmarkTest01657=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,Formatted like: a and SafeText.,,79
6813,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/crypto-02/BenchmarkTest01638?BenchmarkTest01638=someSecret&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01638.java,43,BenchmarkTest01638=someSecret&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,Sensitive value: 'someSecret' encrypted and stored<br/> Crypto Test javax.crypto.Cipher.getInstance(java.lang.String) executed,,79
6810,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01631?BenchmarkTest01631=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01631.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest01631.java,55,"INSERT INTO users (username, password) VALUES ('foo','bar')",,89
6808,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01630,POST,org/owasp/benchmark/testcode/BenchmarkTest01630.java,43,bar,org/apache/catalina/core/ApplicationFilterChain.java,140,"<!DOCTYPE html> <html> <body> <p>Update complete for query: INSERT INTO users &#x28;username, password&#x29; VALUES &#x28;&#x27;foo&#x27;,&#x27;bar&#x27;&#x29;<br> </p> </body> </html>",,79
6803,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01627,POST,org/owasp/benchmark/testcode/BenchmarkTest01627.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest01627.java,55,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
6805,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01630,POST,org/owasp/benchmark/testcode/BenchmarkTest01630.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest01630.java,55,"INSERT INTO users (username, password) VALUES ('foo','bar')",,89
6800,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01625,POST,org/owasp/benchmark/testcode/BenchmarkTest01625.java,43,bar,org/springframework/jdbc/core/JdbcTemplate.java,455,SELECT TOP 1 userid from USERS where USERNAME='foo' and PASSWORD='bar',,89
6801,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01626?BenchmarkTest01626=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01626.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest01626.java,55,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
6798,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01624,POST,org/owasp/benchmark/testcode/BenchmarkTest01624.java,43,bar,org/springframework/jdbc/core/JdbcTemplate.java,569,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
6796,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01623,POST,org/owasp/benchmark/testcode/BenchmarkTest01623.java,43,"verifyUserPassword('foo','bar')",org/owasp/benchmark/testcode/BenchmarkTest01623.java,55,"{call verifyUserPassword('foo','bar')}",,89
6793,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01621?BenchmarkTest01621=verifyUserPassword%28%27foo%27%2C%27bar%27%29&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01621.java,43,"verifyUserPassword('foo','bar')",org/owasp/benchmark/testcode/BenchmarkTest01621.java,55,"{call verifyUserPassword('foo','bar')}",,89
6791,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01620,POST,org/owasp/benchmark/testcode/BenchmarkTest01620.java,43,"verifyUserPassword('foo','bar')",org/owasp/benchmark/testcode/BenchmarkTest01620.java,55,"{call verifyUserPassword('foo','bar')}",,89
6786,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/trustbound-00/BenchmarkTest01616?BenchmarkTest01616=my_user_id&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01616.java,43,my_user_id,org/apache/catalina/core/ApplicationFilterChain.java,140,Item: 'userid' with value: 'objectTypeUnknown' saved in session.,,79
6784,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01610,POST,org/owasp/benchmark/testcode/BenchmarkTest01610.java,43,ls,org/owasp/benchmark/testcode/BenchmarkTest01610.java,61,cmd.exe /c echo ls,,78
6783,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01609,POST,org/owasp/benchmark/testcode/BenchmarkTest01609.java,43,ls,org/owasp/benchmark/testcode/BenchmarkTest01609.java,61,cmd.exe /c echo ls,,78
6763,LDAP_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/ldapi-00/BenchmarkTest01568,POST,org/owasp/benchmark/testcode/BenchmarkTest01568.java,43,Ms Bar,org/owasp/benchmark/testcode/BenchmarkTest01568.java,61,(&(objectclass=person)(uid=Ms Bar)),,90
6744,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/trustbound-00/BenchmarkTest01550,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,my_userid,org/apache/catalina/core/ApplicationFilterChain.java,140,Item: 'userid' with value: 'objectTypeUnknown' saved in session.,,79
6770,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01583,POST,org/owasp/benchmark/testcode/BenchmarkTest01583.java,43,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,Formatted like: a and SafeText_SafeStuff.,,79
6771,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01584,POST,org/owasp/benchmark/testcode/BenchmarkTest01584.java,43,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6772,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01587,POST,org/owasp/benchmark/testcode/BenchmarkTest01587.java,43,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6773,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01589,POST,org/owasp/benchmark/testcode/BenchmarkTest01589.java,43,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,Formatted like: SafeText and b.,,79
6774,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01590,POST,org/owasp/benchmark/testcode/BenchmarkTest01590.java,43,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6775,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01592,POST,org/owasp/benchmark/testcode/BenchmarkTest01592.java,43,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6776,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01594,POST,org/owasp/benchmark/testcode/BenchmarkTest01594.java,43,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText_SafeStuff,,79
6777,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01596?BenchmarkTest01596=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01596.java,43,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6778,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01597,POST,org/owasp/benchmark/testcode/BenchmarkTest01597.java,43,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText_SafeStuff,,79
6779,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01598,POST,org/owasp/benchmark/testcode/BenchmarkTest01598.java,43,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6780,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01601?BenchmarkTest01601=ECHOOO&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01601.java,43,ECHOOO,org/owasp/benchmark/testcode/BenchmarkTest01601.java,63,echo ECHOOO,,78
6760,XPath_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xpathi-00/BenchmarkTest01561?BenchmarkTest01561=2222&password=&username=,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,2222,org/owasp/benchmark/testcode/BenchmarkTest01561.java,65,/Employees/Employee[@emplid='2222'],,643
6753,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01558,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,bar,org/owasp/benchmark/testcode/BenchmarkTest01558.java,53,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
6756,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01559,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,bar,org/owasp/benchmark/testcode/BenchmarkTest01559.java,53,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
6757,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01560,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,bar,org/owasp/benchmark/testcode/BenchmarkTest01560.java,53,"INSERT INTO users (username, password) VALUES ('foo','bar')",,89
6750,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01554,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,bar,org/springframework/jdbc/core/JdbcTemplate.java,455,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
6751,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01557,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,bar,org/owasp/benchmark/testcode/BenchmarkTest01557.java,53,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
6738,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01531?BenchmarkTest01531=FOO%3Decho+Injection&password=&username=,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,FOO=echo Injection,org/owasp/benchmark/testcode/BenchmarkTest01531.java,56,FOO=echo Injection,,78
6739,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01533,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,FOO=echo Injection,org/owasp/benchmark/testcode/BenchmarkTest01533.java,53,FOO=echo Injection,,78
6748,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01552,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,bar,org/owasp/benchmark/testcode/BenchmarkTest01552.java,53,SELECT * from USERS where USERNAME=? and PASSWORD='bar',,89
6737,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01525,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,Parameter value: SafeTexZ,,79
6736,Session_Id_Disclosure,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/securecookie-00/BenchmarkTest01521?BenchmarkTest01521=whatever&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest01521.java,66,https,org/owasp/benchmark/testcode/BenchmarkTest01521.java,66,https,,
6732,Command_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/cmdi-01/BenchmarkTest01517,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,ECHOOO,org/owasp/benchmark/testcode/BenchmarkTest01517.java,61,echo ECHOOO,,78
6725,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-02/BenchmarkTest01505,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,Formatted like: a and SafeText.,,79
6726,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-02/BenchmarkTest01506?BenchmarkTest01506=SafeText&password=&username=,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6727,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-02/BenchmarkTest01507,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6728,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01509,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
6729,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01510,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,Formatted like: SafeText and b.,,79
6730,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01511?BenchmarkTest01511=SafeText&password=&username=,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,Formatted like: SafeText and b.,,79
6731,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xss-03/BenchmarkTest01512,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,SafeText,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeTexZ,,79
6717,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/pathtraver-01/BenchmarkTest01498,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,FileName,org/apache/catalina/core/ApplicationFilterChain.java,140,Now ready to write to file: C&#x3a;&#x5c;Users&#x5c;YuukiE&#x5c;Documents&#x5c;CX&#x5c;workspace&#x5c;Benchmark&#x5c;target&#x5c;cargo&#x5c;configurations&#x5c;tomcat8x&#x5c;testfiles&#x5c;FileName,,79
6721,LDAP_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/ldapi-00/BenchmarkTest01501?BenchmarkTest01501=Ms+Bar&password=&username=,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,Ms Bar,org/owasp/benchmark/testcode/BenchmarkTest01501.java,61,(&(objectclass=person)(uid=Ms Bar)),,90
6712,LDAP_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/ldapi-00/BenchmarkTest01490,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,Ms Bar,org/owasp/benchmark/testcode/BenchmarkTest01490.java,59,(&(objectclass=person))(|(uid=Ms Bar)(street={0})),,90
6706,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/crypto-01/BenchmarkTest01480,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,someSecret,org/apache/catalina/core/ApplicationFilterChain.java,140,"Sensitive value: 'someSecret' encrypted and stored<br/> Crypto Test javax.crypto.Cipher.getInstance(java.lang.String,java.security.Provider) executed",,79
6692,XSS,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01474,POST,org/owasp/benchmark/testcode/BenchmarkTest01474.java,45,bar,org/apache/catalina/core/ApplicationFilterChain.java,140,"<!DOCTYPE html> <html> <body> <p>Update complete for query: INSERT INTO users &#x28;username, password&#x29; VALUES &#x28;&#x27;foo&#x27;,&#x27;bar&#x27;&#x29;<br> </p> </body> </html>",,79
6705,XPath_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/xpathi-00/BenchmarkTest01478,POST,org/owasp/benchmark/testcode/BenchmarkTest01478.java,45,2222,org/owasp/benchmark/testcode/BenchmarkTest01478.java,78,/Employees/Employee[@emplid='2222'],,643
6701,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01476,POST,org/owasp/benchmark/testcode/BenchmarkTest01476.java,45,bar,org/owasp/benchmark/testcode/BenchmarkTest01476.java,66,"INSERT INTO users (username, password) VALUES ('foo','bar')",,89
6702,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01477,POST,org/owasp/benchmark/testcode/BenchmarkTest01477.java,45,bar,org/owasp/benchmark/testcode/BenchmarkTest01477.java,66,"INSERT INTO users (username, password) VALUES ('foo','bar')",,89
6695,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01474,POST,org/owasp/benchmark/testcode/BenchmarkTest01474.java,45,bar,org/owasp/benchmark/testcode/BenchmarkTest01474.java,66,"INSERT INTO users (username, password) VALUES ('foo','bar')",,89
6696,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01475,POST,org/owasp/benchmark/testcode/BenchmarkTest01475.java,45,bar,org/owasp/benchmark/testcode/BenchmarkTest01475.java,66,"INSERT INTO users (username, password) VALUES ('foo','bar')",,89
6691,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01473,POST,org/owasp/benchmark/testcode/BenchmarkTest01473.java,45,bar,org/owasp/benchmark/testcode/BenchmarkTest01473.java,66,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
6689,SQL_Injection,HIGH,2020/02/14 08:35,RECURRENT,TO_VERIFY,/sqli-03/BenchmarkTest01471,POST,org/owasp/benchmark/testcode/BenchmarkTest01471.java,45,bar,org/springframework/jdbc/core/JdbcTemplate.java,569,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
